file name,total_blinks,blink duration (mean),blink duration (max),earlyStage_blinks,midStage_blinks,lateStage_blinks,inter-blink intervals (mean),inter-blink intervals (std),burst counts,mismatch Counts,blink ratio near switch,naturalness score,grid counts per blink (mean),Stress Score,Stress Group,Stage Type,different clusters
gaze_log_20250629_124108.csv,16,0.0986899584531784,0.1249198913574218,4,6,6,4.684427992502848,5.1601701641395215,6,48,0.0625,0.0390625,2.6875,52,Mid,uniform,1
gaze_log_20250627_142444.csv,9,0.2055167092217339,0.483489990234375,1,1,7,6.024520039558411,4.503187895120895,1,17,0.3333333333333333,0.2962962962962963,2.555555555555556,39,Mid,late type,0
gaze_log_20250627_111008.csv,40,0.103407734632492,0.2367100715637207,16,13,11,1.8801259016379333,1.718015441937084,32,54,0.1,0.0199999999999999,2.65,46,Mid,early type,2
gaze_log_20250627_163449.csv,1,0.5836799144744873,0.5836799144744873,0,0,1,0.0,0.0,0,47,0.0,0.0,13.0,28,Low,late type,0
gaze_log_20250629_143347.csv,2,0.2145448923110962,0.2759699821472168,2,0,0,23.45930004119873,0.0,0,27,0.0,0.0,5.5,57,Mid,early type,0
gaze_log_20250628_144732.csv,2,0.0825951099395752,0.0834798812866211,0,0,2,14.511640310287476,0.0,0,24,0.0,0.0,0.5,38,Mid,late type,0
gaze_log_20250629_114357.csv,7,0.105128560747419,0.1527400016784668,2,1,4,9.321776628494264,5.3801487333766485,0,58,0.1428571428571428,0.1428571428571428,3.7142857142857135,56,Mid,late type,0
gaze_log_20250629_185328.csv,3,0.1111266613006591,0.1113698482513427,1,1,1,23.459935069084167,3.915245175361633,0,12,0.0,0.0,1.3333333333333333,49,Mid,uniform,0
gaze_log_20250628_164757.csv,1,0.097560167312622,0.097560167312622,0,0,1,0.0,0.0,0,12,0.0,0.0,4.0,49,Mid,late type,0
gaze_log_20250628_144322.csv,7,0.0911857400621686,0.1247999668121337,3,1,3,7.824421683947246,3.7236199408219735,0,23,0.2857142857142857,0.2857142857142857,1.2857142857142858,42,Mid,uniform,0
gaze_log_20250629_183229.csv,16,0.1075618863105773,0.3192198276519775,8,3,5,4.708565330505371,4.026364350573884,4,689,0.0625,0.046875,3.9375,30,Low,early type,1
gaze_log_20250628_145000.csv,18,0.1780322790145874,0.568920373916626,9,5,4,2.7752752865062043,2.483435467708808,8,70,0.0555555555555555,0.0308641975308641,2.6666666666666665,63,Mid,early type,1
gaze_log_20250628_125735.csv,37,0.1005389239336993,0.1657700538635254,17,8,12,1.898530277940962,2.336212553124996,25,1339,0.054054054054054,0.0175310445580715,2.45945945945946,42,Mid,early type,2
gaze_log_20250628_113708.csv,8,0.2038412392139434,0.633699893951416,4,1,3,9.32202570778983,3.2107901164196804,0,59,0.25,0.25,3.375,58,Mid,early type,0
gaze_log_20250627_103803.csv,5,0.0890540122985839,0.0979299545288086,4,0,1,13.514657497406006,14.79232607612072,0,15,0.2,0.2,3.0,45,Mid,early type,0
gaze_log_20250629_135006.csv,23,0.1099678329799486,0.167029857635498,10,4,9,3.379462729800831,2.5307365512290554,8,179,0.1304347826086956,0.0850661625708884,3.217391304347826,68,Mid,early type,1
